5.0;2.2;40.0;9.4;:0;
4.5;2.4;36.0;19.6;:1;
5.0;1.4;40.0;3.1;:0;
4.5;2.4;36.0;16.4;:1;
3.8;2.0;30.0;3.4;:0;
4.5;2.4;36.0;13.9;:1;
4.6;2.3;37.0;13.0;:0;
4.5;2.4;36.0;14.6;:1;
5.3;1.8;42.0;5.4;:0;
4.5;2.4;36.0;21.0;:1;
4.5;1.8;36.0;5.1;:0;
4.5;2.4;36.0;13.9;:1;
4.8;1.5;38.0;3.0;:0;
4.5;2.4;36.0;12.3;:1;
5.3;1.3;42.0;2.1;:0;
4.5;2.4;36.0;15.6;:1;
5.5;2.8;44.0;18.3;:0;
4.5;2.4;36.0;12.6;:1;
4.8;2.4;38.0;11.9;:0;
4.5;2.4;36.0;10.1;:1;
4.9;1.7;39.0;5.7;:0;
4.5;2.4;36.0;18.7;:1;
3.1;2.0;25.0;11.9;:0;
4.5;2.4;36.0;13.3;:1;
4.9;2.7;39.0;20.9;:0;
4.5;2.4;36.0;12.3;:1;
4.3;2.3;34.0;13.6;:0;
4.5;2.4;36.0;11.6;:1;
5.8;2.4;46.0;13.3;:0;
4.5;2.4;36.0;14.6;:1;
4.3;2.3;34.0;17.6;:0;
4.5;2.4;36.0;14.6;:1;
4.4;2.2;35.0;11.6;:0;
4.5;2.4;36.0;13.1;:1;
5.1;2.2;41.0;12.4;:0;
4.5;2.4;36.0;11.9;:1;
3.5;2.6;28.0;20.4;:0;
4.5;2.4;36.0;11.9;:1;
4.6;2.4;37.0;17.1;:0;
4.5;2.4;36.0;13.1;:1;
4.8;2.5;38.0;15.0;:0;
4.5;2.4;36.0;14.6;:1;
4.6;2.4;37.0;16.3;:0;
4.5;2.4;36.0;14.6;:1;
5.9;1.5;47.0;3.9;:0;
4.5;2.4;36.0;11.6;:1;
5.6;1.5;45.0;4.1;:0;
4.5;2.4;36.0;12.3;:1;
3.9;2.6;31.0;12.4;:0;
4.5;2.4;36.0;13.3;:1;
5.4;2.2;43.0;7.6;:0;
4.5;2.4;36.0;18.7;:1;
4.8;2.3;38.0;14.4;:0;
4.5;2.4;36.0;10.1;:1;
3.5;2.1;28.0;10.3;:0;
4.5;2.4;36.0;12.6;:1;
5.4;2.3;43.0;13.1;:0;
4.5;2.4;36.0;15.6;:1;
3.9;2.6;31.0;10.1;:0;
4.5;2.4;36.0;12.3;:1;
5.6;1.9;45.0;10.4;:0;
4.5;2.4;36.0;13.9;:1;
6.5;1.9;52.0;7.7;:0;
4.5;2.4;36.0;21.0;:1;
5.0;2.5;40.0;16.6;:0;
4.5;2.4;36.0;14.6;:1;
5.1;2.0;41.0;9.3;:0;
4.5;2.4;36.0;13.9;:1;
6.0;1.7;48.0;7.4;:0;
4.5;2.4;36.0;16.4;:1;
4.4;2.4;35.0;10.1;:0;
4.5;2.4;36.0;19.6;:1;
5.5;2.7;44.0;12.0;:0;
4.5;2.4;36.0;17.1;:1;
5.3;2.5;42.0;13.9;:0;
4.5;2.4;36.0;19.3;:1;
2.9;2.2;23.0;8.3;:0;
4.5;2.4;36.0;15.6;:1;
3.5;2.4;28.0;7.3;:0;
4.5;2.4;36.0;14.6;:1;
4.1;2.9;33.0;26.7;:0;
4.5;2.4;36.0;13.3;:1;
4.9;2.8;39.0;5.6;:0;
4.5;2.4;36.0;15.9;:1;
3.3;2.1;26.0;12.7;:0;
4.5;2.4;36.0;14.6;:1;
4.5;2.3;36.0;9.9;:0;
4.5;2.4;36.0;16.4;:1;
3.0;2.2;24.0;12.3;:0;
4.5;2.4;36.0;15.7;:1;
2.4;1.5;19.0;3.6;:0;
4.5;2.4;36.0;19.4;:1;
3.4;1.8;27.0;6.3;:0;
4.5;2.4;36.0;17.1;:1;
3.6;2.0;29.0;12.1;:0;
4.5;2.4;36.0;12.6;:1;
2.9;2.0;23.0;13.3;:0;
4.5;2.4;36.0;10.1;:1;
3.6;1.9;29.0;11.9;:0;
4.5;2.4;36.0;17.6;:1;
3.9;2.8;31.0;13.7;:0;
4.5;2.4;36.0;11.9;:1;
3.4;2.4;27.0;13.1;:0;
4.5;2.4;36.0;15.9;:1;
3.6;2.2;29.0;15.1;:0;
4.5;2.4;36.0;14.6;:1;
3.6;2.4;29.0;9.9;:0;
4.5;2.4;36.0;11.6;:1;
4.4;1.6;35.0;4.1;:0;
4.5;2.4;36.0;18.7;:1;
2.1;1.7;17.0;6.6;:0;
4.5;2.4;36.0;16.1;:1;
4.5;2.0;36.0;10.3;:0;
4.5;2.4;36.0;12.3;:1;
5.4;1.9;43.0;4.3;:0;
4.5;2.4;36.0;19.6;:1;
4.9;2.0;39.0;7.7;:0;
4.5;2.4;36.0;19.4;:1;
3.9;2.2;31.0;16.0;:0;
4.5;2.4;36.0;13.1;:1;
4.0;2.4;32.0;9.3;:0;
4.5;2.4;36.0;12.3;:1;
3.9;2.5;31.0;14.1;:0;
4.5;2.4;36.0;17.6;:1;
3.9;2.1;31.0;14.6;:0;
4.5;2.4;36.0;19.3;:1;
4.3;1.7;34.0;6.3;:0;
4.5;2.4;36.0;15.7;:1;
4.1;2.2;33.0;9.4;:0;
4.5;2.4;36.0;15.7;:1;
4.4;2.4;35.0;10.7;:0;
4.5;2.4;36.0;19.3;:1;
3.9;2.8;31.0;23.9;:0;
4.5;2.4;36.0;17.6;:1;
4.9;2.8;39.0;13.4;:0;
4.5;2.4;36.0;12.3;:1;
3.8;2.5;30.0;3.6;:0;
4.5;2.4;36.0;13.1;:1;
3.5;2.0;28.0;8.6;:0;
4.5;2.4;36.0;19.4;:1;
3.4;2.6;27.0;10.1;:0;
4.5;2.4;36.0;19.6;:1;
3.9;2.5;31.0;11.4;:0;
4.5;2.4;36.0;12.3;:1;
3.1;1.6;25.0;6.4;:0;
4.5;2.4;36.0;16.1;:1;
2.8;1.2;22.0;2.7;:0;
4.5;2.4;36.0;18.7;:1;
3.5;0.9;28.0;1.9;:0;
4.5;2.4;36.0;11.6;:1;
3.8;2.4;30.0;12.6;:0;
4.5;2.4;36.0;14.6;:1;
4.8;2.0;38.0;9.7;:0;
4.5;2.4;36.0;15.9;:1;
4.1;1.8;33.0;7.9;:0;
4.5;2.4;36.0;11.9;:1;
4.9;2.2;39.0;11.9;:0;
4.5;2.4;36.0;17.6;:1;
4.5;1.8;36.0;7.1;:0;
4.5;2.4;36.0;10.1;:1;
4.5;1.9;36.0;9.1;:0;
4.5;2.4;36.0;12.6;:1;
4.6;2.3;37.0;12.1;:0;
4.5;2.4;36.0;17.1;:1;
4.9;1.8;39.0;6.0;:0;
4.5;2.4;36.0;19.4;:1;
3.6;2.6;29.0;20.4;:0;
4.5;2.4;36.0;15.7;:1;
3.9;2.3;31.0;14.0;:0;
4.5;2.4;36.0;16.4;:1;
3.4;2.1;27.0;7.0;:0;
4.5;2.4;36.0;14.6;:1;
4.1;2.0;33.0;9.3;:0;
4.5;2.4;36.0;15.9;:1;
4.1;1.6;33.0;4.1;:0;
4.5;2.4;36.0;13.3;:1;
4.8;2.3;38.0;8.6;:0;
4.5;2.4;36.0;14.6;:1;
4.9;2.2;39.0;10.0;:0;
4.5;2.4;36.0;15.6;:1;
3.6;1.8;29.0;7.9;:0;
4.5;2.4;36.0;19.3;:1;
3.5;1.8;28.0;4.4;:0;
4.5;2.4;36.0;17.1;:1;
4.6;1.7;37.0;5.1;:0;
4.5;2.4;36.0;19.6;:1;
6.0;1.5;48.0;1.6;:0;
4.5;2.4;36.0;16.4;:1;
4.0;1.4;32.0;5.7;:0;
4.5;2.4;36.0;13.9;:1;
5.1;2.5;41.0;15.4;:0;
4.5;2.4;36.0;14.6;:1;
3.6;2.2;29.0;10.6;:0;
4.5;2.4;36.0;21.0;:1;
4.6;2.2;37.0;9.9;:0;
4.5;2.4;36.0;13.9;:1;
5.0;2.0;40.0;10.6;:0;
4.5;2.4;36.0;12.3;:1;
5.3;2.3;42.0;5.4;:0;
4.5;2.4;36.0;15.6;:1;
3.5;2.4;28.0;12.4;:0;
4.5;2.4;36.0;12.6;:1;
4.3;1.9;34.0;10.1;:0;
4.5;2.4;36.0;10.1;:1;
5.0;1.9;40.0;6.9;:0;
4.5;2.4;36.0;18.7;:1;
3.6;2.2;29.0;13.7;:0;
4.5;2.4;36.0;13.3;:1;
5.0;2.2;40.0;6.0;:0;
4.5;2.4;36.0;12.3;:1;
4.4;2.3;35.0;13.9;:0;
4.5;2.4;36.0;11.6;:1;
3.4;1.3;27.0;2.9;:0;
4.5;2.4;36.0;14.6;:1;
2.1;2.2;17.0;3.7;:0;
4.5;2.4;36.0;14.6;:1;
4.8;2.3;38.0;19.1;:0;
4.5;2.4;36.0;13.1;:1;
4.3;2.1;34.0;9.3;:0;
4.5;2.4;36.0;11.9;:1;
4.5;1.8;36.0;9.6;:0;
4.5;2.4;36.0;11.9;:1;
4.6;1.8;37.0;8.4;:0;
4.5;2.4;36.0;13.1;:1;
4.9;2.2;39.0;6.7;:0;
4.5;2.4;36.0;14.6;:1;
5.1;1.6;41.0;6.6;:0;
4.5;2.4;36.0;14.6;:1;
5.1;2.0;41.0;11.6;:0;
4.5;2.4;36.0;11.6;:1;
3.4;2.4;27.0;10.1;:0;
4.5;2.4;36.0;12.3;:1;
4.4;2.3;35.0;13.7;:0;
4.5;2.4;36.0;13.3;:1;
4.5;1.5;36.0;6.7;:0;
4.5;2.4;36.0;18.7;:1;
5.1;2.5;41.0;14.4;:0;
4.5;2.4;36.0;10.1;:1;
5.4;1.7;43.0;8.3;:0;
4.5;2.4;36.0;12.6;:1;
5.8;2.3;46.0;14.7;:0;
4.5;2.4;36.0;15.6;:1;
3.1;2.2;25.0;11.7;:0;
4.5;2.4;36.0;12.3;:1;
4.1;2.4;33.0;11.9;:0;
4.5;2.4;36.0;13.9;:1;
4.0;2.5;32.0;8.9;:0;
4.5;2.4;36.0;21.0;:1;
3.6;2.4;29.0;9.4;:0;
4.5;2.4;36.0;14.6;:1;
4.3;2.3;34.0;13.6;:0;
4.5;2.4;36.0;13.9;:1;
3.8;2.4;30.0;16.1;:0;
4.5;2.4;36.0;16.4;:1;
4.1;2.4;33.0;9.9;:0;
4.5;2.4;36.0;19.6;:1;
5.1;2.5;41.0;21.1;:0;
4.5;2.4;36.0;17.1;:1;
4.8;2.4;38.0;15.0;:0;
4.5;2.4;36.0;19.3;:1;
3.5;2.2;28.0;8.1;:0;
4.5;2.4;36.0;15.6;:1;
3.8;2.7;30.0;19.0;:0;
4.5;2.4;36.0;14.6;:1;
4.9;1.9;39.0;6.1;:0;
4.5;2.4;36.0;13.3;:1;
4.8;1.8;38.0;6.9;:0;
4.5;2.4;36.0;15.9;:1;
6.0;1.6;48.0;4.9;:0;
4.5;2.4;36.0;14.6;:1;
5.4;1.5;43.0;4.4;:0;
4.5;2.4;36.0;16.4;:1;
3.9;2.2;31.0;12.4;:0;
4.5;2.4;36.0;15.7;:1;
4.5;2.2;36.0;17.7;:0;
4.5;2.4;36.0;19.4;:1;
4.8;2.9;38.0;24.6;:0;
4.5;2.4;36.0;17.1;:1;
3.5;2.1;28.0;7.1;:0;
4.5;2.4;36.0;12.6;:1;
4.8;1.8;38.0;10.3;:0;
4.5;2.4;36.0;10.1;:1;
5.9;2.1;47.0;8.7;:0;
4.5;2.4;36.0;17.6;:1;
3.9;1.9;31.0;5.0;:0;
4.5;2.4;36.0;11.9;:1;
4.6;2.5;37.0;17.1;:0;
4.5;2.4;36.0;15.9;:1;
4.4;2.4;35.0;17.3;:0;
4.5;2.4;36.0;14.6;:1;
5.1;2.4;41.0;12.7;:0;
4.5;2.4;36.0;11.6;:1;
4.5;2.4;36.0;15.4;:0;
4.5;2.4;36.0;18.7;:1;
4.5;1.6;36.0;4.0;:0;
4.5;2.4;36.0;16.1;:1;
5.3;2.1;42.0;13.9;:0;
4.5;2.4;36.0;12.3;:1;
5.5;1.7;44.0;6.9;:0;
4.5;2.4;36.0;19.6;:1;
6.0;1.4;48.0;3.4;:0;
4.5;2.4;36.0;19.4;:1;
5.0;1.8;40.0;7.1;:0;
4.5;2.4;36.0;13.1;:1;
4.8;2.0;38.0;3.4;:0;
4.5;2.4;36.0;12.3;:1;
4.1;2.0;33.0;11.9;:0;
4.5;2.4;36.0;17.6;:1;
3.8;2.3;30.0;12.7;:0;
4.5;2.4;36.0;19.3;:1;
5.0;2.1;40.0;12.4;:0;
4.5;2.4;36.0;15.7;:1;
4.5;2.1;36.0;10.6;:0;
4.5;2.4;36.0;15.7;:1;
5.3;1.9;42.0;11.4;:0;
4.5;2.4;36.0;19.3;:1;
4.5;2.6;36.0;20.4;:0;
4.5;2.4;36.0;17.6;:1;
4.9;2.2;39.0;12.6;:0;
4.5;2.4;36.0;12.3;:1;
6.1;1.6;49.0;5.6;:0;
4.5;2.4;36.0;13.1;:1;
5.1;2.4;41.0;9.1;:0;
4.5;2.4;36.0;19.4;:1;
5.8;1.8;46.0;8.1;:0;
4.5;2.4;36.0;19.6;:1;
5.9;1.2;47.0;3.7;:0;
4.5;2.4;36.0;12.3;:1;
6.1;2.7;49.0;18.6;:0;
4.5;2.4;36.0;16.1;:1;
5.8;2.4;46.0;10.0;:0;
4.5;2.4;36.0;18.7;:1;
2.5;2.2;20.0;12.0;:0;
4.5;2.4;36.0;11.6;:1;
3.1;1.8;25.0;8.3;:0;
4.5;2.4;36.0;14.6;:1;
3.9;2.2;31.0;8.3;:0;
4.5;2.4;36.0;15.9;:1;
3.5;2.8;28.0;13.3;:0;
4.5;2.4;36.0;11.9;:1;
4.5;2.4;36.0;7.3;:0;
4.5;2.4;36.0;17.6;:1;
3.6;2.1;29.0;8.9;:0;
4.5;2.4;36.0;10.1;:1;
4.0;2.0;32.0;10.4;:0;
4.5;2.4;36.0;12.6;:1;
4.6;2.4;37.0;10.6;:0;
4.5;2.4;36.0;17.1;:1;
4.4;2.7;35.0;14.0;:0;
4.5;2.4;36.0;19.4;:1;
5.1;2.4;41.0;12.1;:0;
4.5;2.4;36.0;15.7;:1;
3.0;2.3;24.0;13.9;:0;
4.5;2.4;36.0;16.4;:1;
5.3;1.9;42.0;8.6;:0;
4.5;2.4;36.0;14.6;:1;
5.1;2.9;41.0;26.7;:0;
4.5;2.4;36.0;15.9;:1;
3.5;2.8;28.0;9.1;:0;
4.5;2.4;36.0;13.3;:1;
2.8;2.0;22.0;5.6;:0;
4.5;2.4;36.0;14.6;:1;
3.4;1.8;27.0;5.7;:0;
4.5;2.4;36.0;15.6;:1;
5.3;2.4;42.0;8.9;:0;
4.5;2.4;36.0;19.3;:1;
4.3;2.1;34.0;12.7;:0;
4.5;2.4;36.0;17.1;:1;
4.9;1.7;39.0;5.0;:0;
4.5;2.4;36.0;19.6;:1;
4.0;2.1;32.0;10.6;:0;
4.5;2.4;36.0;16.4;:1;
3.4;1.5;27.0;3.6;:0;
4.5;2.4;36.0;13.9;:1;
4.6;2.5;37.0;14.9;:0;
4.5;2.4;36.0;14.6;:1;
4.5;2.1;36.0;8.3;:0;
4.5;2.4;36.0;21.0;:1;
3.9;2.0;31.0;13.3;:0;
4.5;2.4;36.0;13.9;:1;
4.8;2.6;38.0;23.0;:0;
4.5;2.4;36.0;12.3;:1;
4.4;2.4;35.0;15.1;:0;
4.5;2.4;36.0;15.6;:1;
3.0;2.1;24.0;8.3;:0;
4.5;2.4;36.0;12.6;:1;
3.9;2.1;31.0;7.1;:0;
4.5;2.4;36.0;10.1;:1;
4.4;2.7;35.0;17.9;:0;
4.5;2.4;36.0;18.7;:1;
4.4;2.6;35.0;17.4;:0;
4.5;2.4;36.0;13.3;:1;
3.6;0.7;29.0;1.3;:0;
4.5;2.4;36.0;12.3;:1;
3.8;1.8;30.0;7.0;:0;
4.5;2.4;36.0;11.6;:1;
4.6;1.8;37.0;8.7;:0;
4.5;2.4;36.0;14.6;:1;
4.1;2.5;33.0;12.9;:0;
4.5;2.4;36.0;14.6;:1;
4.1;2.2;33.0;7.9;:0;
4.5;2.4;36.0;13.1;:1;
4.4;1.5;35.0;4.6;:0;
4.5;2.4;36.0;11.9;:1;
5.5;1.7;44.0;4.3;:0;
4.5;2.4;36.0;11.9;:1;
5.5;1.5;44.0;4.1;:0;
4.5;2.4;36.0;13.1;:1;
3.1;1.7;25.0;6.6;:0;
4.5;2.4;36.0;14.6;:1;
4.1;1.6;33.0;5.7;:0;
4.5;2.4;36.0;14.6;:1;
3.9;2.2;31.0;5.4;:0;
4.5;2.4;36.0;11.6;:1;
4.9;2.2;39.0;16.0;:0;
4.5;2.4;36.0;12.3;:1;
4.9;2.5;39.0;14.1;:0;
4.5;2.4;36.0;13.3;:1;
4.5;1.6;36.0;7.0;:0;
4.5;2.4;36.0;18.7;:1;
5.1;2.5;41.0;6.3;:0;
4.5;2.4;36.0;10.1;:1;
3.6;2.5;29.0;11.9;:0;
4.5;2.4;36.0;12.6;:1;
4.8;2.5;38.0;3.6;:0;
4.5;2.4;36.0;15.6;:1;
4.3;2.0;34.0;6.7;:0;
4.5;2.4;36.0;12.3;:1;
4.5;2.0;36.0;8.6;:0;
4.5;2.4;36.0;13.9;:1;
4.3;2.4;34.0;17.0;:0;
4.5;2.4;36.0;21.0;:1;
4.1;2.0;33.0;10.1;:0;
4.5;2.4;36.0;14.6;:1;
4.8;1.8;38.0;5.6;:0;
4.5;2.4;36.0;13.9;:1;
4.0;2.1;32.0;11.4;:0;
4.5;2.4;36.0;16.4;:1;
4.1;1.6;33.0;6.4;:0;
4.5;2.4;36.0;19.6;:1;
3.8;1.2;30.0;2.7;:0;
4.5;2.4;36.0;17.1;:1;
4.5;1.5;36.0;4.4;:0;
4.5;2.4;36.0;19.3;:1;
4.1;1.8;33.0;6.7;:0;
4.5;2.4;36.0;15.6;:1;
3.6;2.4;29.0;12.3;:0;
4.5;2.4;36.0;14.6;:1;
4.8;1.7;38.0;5.7;:0;
4.5;2.4;36.0;13.3;:1;
5.4;1.8;43.0;8.1;:0;
4.5;2.4;36.0;15.9;:1;
3.0;2.0;24.0;6.3;:0;
4.5;2.4;36.0;14.6;:1;
3.6;2.4;29.0;6.9;:0;
4.5;2.4;36.0;16.4;:1;
3.8;1.8;30.0;2.7;:0;
4.5;2.4;36.0;15.7;:1;
6.1;1.5;49.0;2.3;:0;
4.5;2.4;36.0;19.4;:1;
3.0;2.4;24.0;9.9;:0;
4.5;2.4;36.0;17.1;:1;
5.8;2.1;46.0;9.0;:0;
4.5;2.4;36.0;12.6;:1;
4.8;2.5;38.0;8.3;:0;
4.5;2.4;36.0;10.1;:1;
3.6;2.1;29.0;5.3;:0;
4.5;2.4;36.0;17.6;:1;
4.6;2.6;37.0;20.4;:0;
4.5;2.4;36.0;11.9;:1;
4.8;2.3;38.0;7.7;:0;
4.5;2.4;36.0;15.9;:1;
3.5;2.0;28.0;6.9;:0;
4.5;2.4;36.0;14.6;:1;
4.1;1.1;33.0;2.4;:0;
4.5;2.4;36.0;11.6;:1;
5.1;1.2;41.0;3.1;:0;
4.5;2.4;36.0;18.7;:1;
4.8;1.4;38.0;5.4;:0;
4.5;2.4;36.0;16.1;:1;
4.6;1.8;37.0;7.9;:0;
4.5;2.4;36.0;12.3;:1;
4.9;1.7;39.0;5.4;:0;
4.5;2.4;36.0;19.6;:1;
4.1;1.7;33.0;5.4;:0;
4.5;2.4;36.0;19.4;:1;
4.5;1.8;36.0;4.4;:0;
4.5;2.4;36.0;13.1;:1;
4.8;1.7;38.0;8.7;:0;
4.5;2.4;36.0;12.3;:1;
5.8;1.5;46.0;5.3;:0;
4.5;2.4;36.0;17.6;:1;
6.3;1.5;50.0;1.9;:0;
4.5;2.4;36.0;19.3;:1;
5.0;1.4;40.0;5.7;:0;
4.5;2.4;36.0;15.7;:1;
4.0;2.2;32.0;8.6;:0;
4.5;2.4;36.0;15.7;:1;
3.3;3.1;26.0;11.7;:0;
4.5;2.4;36.0;19.3;:1;
3.5;2.6;28.0;16.3;:0;
4.5;2.4;36.0;17.6;:1;
3.8;2.3;30.0;12.1;:0;
4.5;2.4;36.0;12.3;:1;
5.3;2.5;42.0;7.0;:0;
4.5;2.4;36.0;13.1;:1;
4.1;2.5;33.0;11.0;:0;
4.5;2.4;36.0;19.4;:1;
4.4;2.4;35.0;9.4;:0;
4.5;2.4;36.0;19.6;:1;
3.1;1.7;25.0;4.6;:0;
4.5;2.4;36.0;12.3;:1;
4.4;1.8;35.0;4.6;:0;
4.5;2.4;36.0;16.1;:1;
4.5;2.4;36.0;12.4;:0;
4.5;2.4;36.0;18.7;:1;
4.9;2.7;39.0;7.3;:0;
4.5;2.4;36.0;11.6;:1;
4.0;2.0;32.0;8.7;:0;
4.5;2.4;36.0;14.6;:1;
4.4;1.9;35.0;5.3;:0;
4.5;2.4;36.0;15.9;:1;
4.5;2.6;36.0;21.1;:0;
4.5;2.4;36.0;11.9;:1;
4.1;2.1;33.0;5.3;:0;
4.5;2.4;36.0;17.6;:1;
3.1;2.2;25.0;3.7;:0;
4.5;2.4;36.0;10.1;:1;
4.9;1.9;39.0;10.1;:0;
4.5;2.4;36.0;12.6;:1;
4.4;2.1;35.0;5.9;:0;
4.5;2.4;36.0;17.1;:1;
4.1;2.2;33.0;2.6;:0;
4.5;2.4;36.0;19.4;:1;
4.4;2.4;35.0;10.1;:0;
4.5;2.4;36.0;15.7;:1;
4.6;2.6;37.0;17.0;:0;
4.5;2.4;36.0;16.4;:1;
5.1;2.0;41.0;13.0;:0;
4.5;2.4;36.0;14.6;:1;
5.8;1.0;46.0;2.6;:0;
4.5;2.4;36.0;15.9;:1;
4.6;3.2;37.0;8.0;:0;
4.5;2.4;36.0;13.3;:1;
3.1;2.4;25.0;13.6;:0;
4.5;2.4;36.0;14.6;:1;
4.1;2.2;33.0;11.7;:0;
4.5;2.4;36.0;15.6;:1;
5.1;2.4;41.0;11.9;:0;
4.5;2.4;36.0;19.3;:1;
4.0;2.3;32.0;15.3;:0;
4.5;2.4;36.0;17.1;:1;
5.1;1.6;41.0;7.9;:0;
4.5;2.4;36.0;19.6;:1;
4.9;2.0;39.0;11.4;:0;
4.5;2.4;36.0;16.4;:1;
4.1;2.0;33.0;5.1;:0;
4.5;2.4;36.0;13.9;:1;
4.1;2.5;33.0;9.6;:0;
4.5;2.4;36.0;14.6;:1;
5.3;1.4;42.0;5.9;:0;
4.5;2.4;36.0;21.0;:1;
6.4;1.3;51.0;2.4;:0;
4.5;2.4;36.0;13.9;:1;
5.3;2.1;42.0;10.9;:0;
4.5;2.4;36.0;12.3;:1;
5.6;1.6;45.0;6.0;:0;
4.5;2.4;36.0;15.6;:1;
4.0;2.9;32.0;15.4;:0;
4.5;2.4;36.0;12.6;:1;
4.4;2.8;35.0;19.9;:0;
4.5;2.4;36.0;10.1;:1;
4.8;2.7;38.0;19.0;:0;
4.5;2.4;36.0;18.7;:1;
5.5;2.6;44.0;13.3;:0;
4.5;2.4;36.0;13.3;:1;
5.0;2.9;40.0;22.4;:0;
4.5;2.4;36.0;12.3;:1;
4.9;2.2;39.0;10.1;:0;
4.5;2.4;36.0;11.6;:1;
4.9;2.2;39.0;12.4;:0;
4.5;2.4;36.0;14.6;:1;
5.5;2.6;44.0;10.4;:0;
4.5;2.4;36.0;14.6;:1;
4.5;2.1;36.0;7.1;:0;
4.5;2.4;36.0;13.1;:1;
4.1;2.2;33.0;8.4;:0;
4.5;2.4;36.0;11.9;:1;
4.1;2.4;33.0;9.0;:0;
4.5;2.4;36.0;11.9;:1;
5.6;2.3;45.0;11.0;:0;
4.5;2.4;36.0;13.1;:1;
5.5;1.6;44.0;4.0;:0;
4.5;2.4;36.0;14.6;:1;
4.5;2.5;36.0;8.0;:0;
4.5;2.4;36.0;14.6;:1;
5.9;2.3;47.0;14.9;:0;
4.5;2.4;36.0;11.6;:1;
4.6;2.8;37.0;10.0;:0;
4.5;2.4;36.0;12.3;:1;
5.1;2.4;41.0;8.0;:0;
4.5;2.4;36.0;13.3;:1;
4.8;2.8;38.0;13.1;:0;
4.5;2.4;36.0;18.7;:1;
2.6;2.7;21.0;20.4;:0;
4.5;2.4;36.0;10.1;:1;
3.5;2.1;28.0;11.4;:0;
4.5;2.4;36.0;12.6;:1;
2.9;2.4;23.0;15.7;:0;
4.5;2.4;36.0;15.6;:1;
2.8;2.1;22.0;8.4;:0;
4.5;2.4;36.0;12.3;:1;
3.9;2.5;31.0;13.3;:0;
4.5;2.4;36.0;13.9;:1;
2.3;2.8;18.0;19.4;:0;
4.5;2.4;36.0;21.0;:1;
3.9;2.9;31.0;16.0;:0;
4.5;2.4;36.0;14.6;:1;
4.8;2.4;38.0;7.3;:0;
4.5;2.4;36.0;13.9;:1;
4.4;2.2;35.0;8.0;:0;
4.5;2.4;36.0;16.4;:1;
3.0;2.6;24.0;16.0;:0;
4.5;2.4;36.0;19.6;:1;
3.8;2.1;30.0;6.0;:0;
4.5;2.4;36.0;17.1;:1;
4.1;2.4;33.0;14.1;:0;
4.5;2.4;36.0;19.3;:1;
3.5;2.2;28.0;12.0;:0;
4.5;2.4;36.0;15.6;:1;
4.6;2.4;37.0;13.6;:0;
4.5;2.4;36.0;14.6;:1;
3.0;2.3;24.0;11.7;:0;
4.5;2.4;36.0;13.3;:1;
4.1;1.8;33.0;8.3;:0;
4.5;2.4;36.0;15.9;:1;
4.1;2.0;33.0;12.1;:0;
4.5;2.4;36.0;14.6;:1;
4.1;2.7;33.0;24.1;:0;
4.5;2.4;36.0;16.4;:1;
5.6;2.1;45.0;10.6;:0;
4.5;2.4;36.0;15.7;:1;
5.1;2.6;41.0;16.0;:0;
4.5;2.4;36.0;19.4;:1;
3.9;2.5;31.0;18.6;:0;
4.5;2.4;36.0;17.1;:1;
5.0;2.4;40.0;17.0;:0;
4.5;2.4;36.0;12.6;:1;
4.9;3.0;39.0;20.1;:0;
4.5;2.4;36.0;10.1;:1;
5.5;2.6;44.0;16.0;:0;
4.5;2.4;36.0;17.6;:1;
5.4;2.7;43.0;19.6;:0;
4.5;2.4;36.0;11.9;:1;
4.0;2.4;32.0;9.0;:0;
4.5;2.4;36.0;15.9;:1;
4.4;2.7;35.0;13.1;:0;
4.5;2.4;36.0;14.6;:1;
3.1;1.4;25.0;3.3;:0;
4.5;2.4;36.0;11.6;:1;
3.8;2.1;30.0;13.9;:0;
4.5;2.4;36.0;18.7;:1;
5.0;2.0;40.0;10.4;:0;
4.5;2.4;36.0;16.1;:1;
5.5;2.3;44.0;11.3;:0;
4.5;2.4;36.0;12.3;:1;
6.3;1.9;50.0;8.6;:0;
4.5;2.4;36.0;19.6;:1;
3.6;2.1;29.0;10.1;:0;
4.5;2.4;36.0;19.4;:1;
3.8;2.1;30.0;11.1;:0;
4.5;2.4;36.0;13.1;:1;
4.0;2.4;32.0;16.3;:0;
4.5;2.4;36.0;12.3;:1;
4.5;2.8;36.0;9.1;:0;
4.5;2.4;36.0;17.6;:1;
3.1;1.6;25.0;5.3;:0;
4.5;2.4;36.0;19.3;:1;
3.8;2.0;30.0;5.6;:0;
4.5;2.4;36.0;15.7;:1;
3.4;1.2;27.0;1.7;:0;
4.5;2.4;36.0;15.7;:1;
4.9;2.2;39.0;12.3;:0;
4.5;2.4;36.0;19.3;:1;
4.4;2.2;35.0;12.9;:0;
4.5;2.4;36.0;17.6;:1;
4.8;2.4;38.0;16.4;:0;
4.5;2.4;36.0;12.3;:1;
5.6;2.4;45.0;11.1;:0;
4.5;2.4;36.0;13.1;:1;
3.8;2.5;30.0;14.7;:0;
4.5;2.4;36.0;19.4;:1;
5.5;2.1;44.0;8.3;:0;
4.5;2.4;36.0;19.6;:1;
4.0;2.3;32.0;10.0;:0;
4.5;2.4;36.0;12.3;:1;
4.0;2.1;32.0;8.3;:0;
4.5;2.4;36.0;16.1;:1;
4.1;2.1;33.0;13.1;:0;
4.5;2.4;36.0;18.7;:1;
